Time,Parking,SLAC-1,SLAC-2,VA-1,VA-2,
8.260,1.2955,-33.3000,68.0000,-23.1000,-62.6000,,,
8.265,0.4613,-33.7000,69.9000,-15.7000,-71.4000,,,
8.270,-0.1433,-35.4000,74.7000,-12.2000,-69.9000,,,
8.275,-0.3995,-36.4000,81.8000,-7.4700,-74.8000,,,
8.280,-0.1649,-39.7000,86.3000,-3.2200,-79.8000,,,
8.285,0.2100,-41.2000,94.2000,-1.2400,-80.7000,,,
8.290,0.2699,-41.4000,102.0000,0.6380,-81.3000,,,
8.295,0.4652,-44.0000,106.0000,0.7580,-79.5000,,,
8.300,1.2268,-44.9000,113.0000,-0.3730,-75.3000,,,
8.305,2.0807,-43.9000,121.0000,-0.7450,-70.4000,,,
8.310,2.6499,-43.3000,125.0000,-2.1800,-65.9000,,,
8.315,3.0033,-43.5000,129.0000,-3.6700,-63.7000,,,
8.320,3.1701,-43.4000,131.0000,-3.7100,-61.5000,,,
8.325,2.8462,-42.7000,132.0000,-4.9100,-58.3000,,,
8.330,1.7666,-41.6000,133.0000,-8.9900,-54.4000,,,
8.335,0.4230,-39.2000,135.0000,-12.8000,-50.1000,,,
8.340,-0.5928,-37.2000,136.0000,-16.4000,-48.6000,,,
8.345,-1.1483,-35.0000,137.0000,-19.6000,-46.4000,,,
8.350,-1.0502,-31.8000,137.0000,-22.8000,-45.2000,,,
8.355,-0.5594,-29.9000,136.0000,-27.1000,-46.7000,,,
8.360,-0.1040,-27.6000,132.0000,-29.7000,-47.1000,,,
8.365,0.2405,-22.8000,126.0000,-31.8000,-46.5000,,,
8.370,0.3847,-18.5000,122.0000,-33.6000,-45.4000,,,
8.375,0.5879,-15.5000,112.0000,-34.5000,-42.2000,,,
8.380,1.3152,-8.7000,104.0000,-34.6000,-37.5000,,,
8.385,2.1985,-2.1800,99.0000,-34.2000,-32.0000,,,
8.390,2.7579,1.5800,89.0000,-33.2000,-22.3000,,,
8.395,3.0033,8.4800,77.6000,-30.7000,-15.1000,,,
8.400,2.7677,16.3000,65.9000,-28.2000,-9.8500,,,
8.405,2.6107,20.3000,48.2000,-25.5000,-1.4000,,,
8.410,3.2584,26.5000,26.6000,-21.4000,3.1200,,,
8.415,4.0436,33.3000,11.0000,-17.4000,8.3500,,,
8.420,4.2104,40.6000,-2.0100,-12.3000,13.1000,,,
8.425,3.9553,51.5000,-18.1000,-6.7700,12.9000,,,
8.430,3.3075,62.6000,-30.1000,-3.1200,12.5000,,,
8.435,2.3555,78.1000,-40.7000,0.8110,10.1000,,,
8.440,1.4231,95.9000,-52.9000,5.5800,6.3600,,,
8.445,0.5074,112.0000,-65.9000,9.8400,0.4920,,,
8.450,-0.4397,125.0000,-80.2000,14.2000,-9.9500,,,
8.455,-1.1581,141.0000,-90.8000,18.2000,-16.0000,,,
8.460,-1.3642,155.0000,-106.0000,20.5000,-22.3000,,,
8.465,-1.4427,161.0000,-120.0000,22.2000,-33.5000,,,
8.470,-1.8255,173.0000,-125.0000,24.4000,-40.0000,,,
8.475,-2.1886,181.0000,-138.0000,24.4000,-42.6000,,,
8.480,-2.2672,182.0000,-150.0000,23.1000,-45.8000,,,
8.485,-2.2377,186.0000,-153.0000,21.9000,-49.1000,,,
8.490,-2.2475,189.0000,-160.0000,19.3000,-49.7000,,,
8.495,-2.2279,189.0000,-164.0000,16.7000,-47.9000,,,
8.500,-2.2181,189.0000,-162.0000,15.1000,-46.0000,,,
8.505,-2.1101,187.0000,-164.0000,12.4000,-45.3000,,,
8.510,-1.7175,186.0000,-166.0000,10.4000,-41.1000,,,
8.515,-1.3348,184.0000,-163.0000,10.2000,-35.7000,,,
8.520,-1.2366,178.0000,-161.0000,10.7000,-30.4000,,,
8.525,-1.1287,172.0000,-160.0000,14.0000,-21.2000,,,
8.530,-0.7665,171.0000,-159.0000,18.8000,-15.5000,,,
8.535,-0.2905,170.0000,-157.0000,25.0000,-6.3900,,,
8.540,0.1698,166.0000,-155.0000,32.8000,4.3600,,,
8.545,0.7616,168.0000,-158.0000,40.4000,9.8600,,,
8.550,1.5900,169.0000,-158.0000,49.7000,18.3000,,,
8.555,2.3064,165.0000,-155.0000,58.3000,26.7000,,,
8.560,2.5518,157.0000,-155.0000,63.0000,27.6000,,,
8.565,2.2966,143.0000,-156.0000,70.2000,35.5000,,,
8.570,1.5801,131.0000,-157.0000,75.5000,52.1000,,,
8.575,0.8391,115.0000,-157.0000,75.1000,61.4000,,,
8.580,0.6576,97.3000,-157.0000,77.2000,72.1000,,,
8.585,0.4760,82.3000,-156.0000,76.8000,83.4000,,,
8.590,-0.3268,70.6000,-155.0000,72.2000,94.0000,,,
8.595,-1.0796,55.3000,-153.0000,68.4000,102.0000,,,
8.600,-1.2366,33.3000,-148.0000,62.5000,108.0000,,,
8.605,-1.2366,23.9000,-144.0000,55.7000,116.0000,,,
8.610,-1.3152,14.5000,-139.0000,45.2000,123.0000,,,
8.615,-1.2072,3.1800,-131.0000,32.2000,133.0000,,,
8.620,-0.8362,-3.6500,-124.0000,26.9000,141.0000,,,
8.625,-0.3651,-13.4000,-118.0000,15.7000,148.0000,,,
8.630,0.0942,-16.3000,-111.0000,3.7300,153.0000,,,
8.635,0.4338,-20.9000,-107.0000,-0.8840,154.0000,,,
8.640,0.5427,-26.7000,-103.0000,-9.7100,155.0000,,,
8.645,0.5212,-26.4000,-99.8000,-17.5000,155.0000,,,
8.650,0.5123,-29.7000,-96.0000,-23.7000,143.0000,,,
8.655,0.5182,-31.6000,-90.7000,-29.2000,130.0000,,,
8.660,0.5015,-31.6000,-84.8000,-34.8000,113.0000,,,
8.665,0.4731,-32.3000,-81.7000,-41.8000,89.2000,,,
8.670,0.4770,-30.6000,-79.7000,-45.9000,71.9000,,,
8.675,0.4740,-31.8000,-77.6000,-49.5000,46.1000,,,
8.680,0.4485,-33.9000,-78.1000,-52.3000,18.9000,,,
8.685,0.4299,-32.0000,-80.1000,-54.1000,2.0100,,,
8.690,0.4034,-29.5000,-77.3000,-56.1000,-18.9000,,,
8.695,0.6154,-27.4000,-72.2000,-57.1000,-38.1000,,,
8.700,1.3250,-25.6000,-67.7000,-57.2000,-49.4000,,,
8.705,2.2868,-20.1000,-61.8000,-54.2000,-60.1000,,,
8.710,3.2192,-8.1900,-56.5000,-50.0000,-61.6000,,,
8.715,3.4744,-1.5500,-47.7000,-46.6000,-55.8000,,,
8.720,2.2475,6.8900,-38.3000,-43.5000,-48.3000,,,
8.725,0.7381,21.8000,-34.8000,-41.5000,-36.7000,,,
8.730,0.3749,34.7000,-29.7000,-40.4000,-23.5000,,,
8.735,0.2297,46.8000,-25.0000,-40.8000,-8.2800,,,
8.740,-0.5987,52.9000,-24.6000,-40.4000,9.2700,,,
8.745,-1.3446,67.1000,-22.3000,-40.0000,31.2000,,,
8.750,-1.4918,82.4000,-18.5000,-42.9000,48.6000,,,
8.755,-1.6783,84.2000,-16.3000,-47.1000,62.9000,,,
8.760,-2.4438,91.9000,-14.5000,-50.9000,77.9000,,,
8.765,-2.9836,99.0000,-9.8400,-55.7000,84.1000,,,
8.770,-2.4144,105.0000,-5.7700,-62.3000,86.6000,,,
8.775,-1.6194,112.0000,-5.8100,-68.0000,89.0000,,,
8.780,-1.4722,114.0000,-5.3600,-75.5000,88.6000,,,
8.785,-1.6096,124.0000,-4.6600,-81.8000,87.1000,,,
8.790,-1.9138,129.0000,-5.6200,-85.8000,85.5000,,,
8.795,-2.2966,134.0000,-6.0900,-92.7000,85.0000,,,
8.800,-2.4046,141.0000,-7.1000,-95.7000,84.8000,,,
8.805,-2.4733,141.0000,-10.4000,-98.1000,86.8000,,,
8.810,-2.8462,142.0000,-14.9000,-101.0000,91.8000,,,
8.815,-3.2388,143.0000,-21.6000,-101.0000,94.6000,,,
8.820,-3.3173,143.0000,-29.5000,-101.0000,95.8000,,,
8.825,-3.2879,143.0000,-34.8000,-97.0000,97.6000,,,
8.830,-3.3075,140.0000,-44.2000,-92.6000,96.5000,,,
8.835,-3.5332,137.0000,-58.6000,-86.1000,92.7000,,,
8.840,-4.2497,134.0000,-69.5000,-78.3000,87.6000,,,
8.845,-4.5540,125.0000,-79.4000,-71.0000,80.3000,,,
8.850,-3.2879,116.0000,-92.4000,-62.2000,72.2000,,,
8.855,-1.5409,107.0000,-102.0000,-50.1000,63.3000,,,
8.860,-0.4740,95.5000,-111.0000,-40.3000,52.4000,,,
8.865,0.4191,85.0000,-121.0000,-29.6000,39.8000,,,
8.870,1.4329,74.3000,-125.0000,-13.7000,28.5000,,,
8.875,2.3849,61.8000,-129.0000,-3.0900,24.2000,,,
8.880,3.3075,47.6000,-131.0000,1.7600,20.8000,,,
8.885,4.0632,29.2000,-131.0000,7.0200,11.4000,,,
8.890,4.2988,12.5000,-131.0000,19.7000,3.9200,,,
8.895,4.1516,-0.7440,-130.0000,30.2000,1.3500,,,
8.900,3.8375,-16.3000,-127.0000,30.9000,-8.8400,,,
8.905,3.1505,-28.1000,-123.0000,36.3000,-26.1000,,,
8.910,1.9433,-36.0000,-121.0000,44.7000,-36.9000,,,
8.915,0.8372,-46.3000,-122.0000,53.6000,-44.1000,,,
8.920,0.5290,-52.9000,-119.0000,65.5000,-53.9000,,,
8.925,0.5849,-56.9000,-115.0000,75.6000,-64.5000,,,
8.930,0.5221,-62.9000,-113.0000,87.8000,-72.3000,,,
8.935,0.3759,-64.8000,-110.0000,103.0000,-78.6000,,,
8.940,0.0510,-66.5000,-105.0000,119.0000,-86.6000,,,
8.945,-0.4181,-68.7000,-101.0000,134.0000,-95.1000,,,
8.950,-0.8843,-70.9000,-98.1000,153.0000,-103.0000,,,
8.955,-1.3446,-70.6000,-95.2000,170.0000,-112.0000,,,
8.960,-1.7961,-69.8000,-94.5000,183.0000,-120.0000,,,
8.965,-2.4831,-70.4000,-94.7000,195.0000,-123.0000,,,
8.970,-3.6706,-72.1000,-94.7000,202.0000,-129.0000,,,
8.975,-5.0054,-73.3000,-94.5000,211.0000,-135.0000,,,
8.980,-6.0163,-73.8000,-94.0000,216.0000,-139.0000,,,
8.985,-6.7230,-78.1000,-92.8000,221.0000,-142.0000,,,
8.990,-7.0076,-79.3000,-91.5000,227.0000,-144.0000,,,
8.995,-6.7720,-80.1000,-89.9000,229.0000,-143.0000,,,
9.000,-6.0654,-84.9000,-85.6000,230.0000,-139.0000,,,
9.005,-4.9073,-84.6000,-81.1000,231.0000,-134.0000,,,
9.010,-3.2486,-84.9000,-76.3000,230.0000,-126.0000,,,
9.015,-1.5703,-90.9000,-67.9000,227.0000,-117.0000,,,
9.020,-0.4495,-90.6000,-60.4000,225.0000,-109.0000,,,
9.025,0.6654,-89.9000,-55.7000,225.0000,-103.0000,,,
9.030,2.4046,-93.1000,-46.7000,222.0000,-93.2000,,,
9.035,3.8866,-91.6000,-36.3000,219.0000,-86.8000,,,
9.040,4.2791,-88.0000,-30.2000,218.0000,-83.4000,,,
9.045,4.2301,-85.9000,-25.0000,213.0000,-74.2000,,,
9.050,4.2988,-80.1000,-17.4000,207.0000,-63.5000,,,
9.055,4.3086,-74.1000,-8.7100,197.0000,-52.3000,,,
9.060,4.2890,-69.7000,-1.5700,187.0000,-39.4000,,,
9.065,4.3086,-64.4000,3.8700,183.0000,-34.5000,,,
9.070,4.3086,-52.2000,6.3700,170.0000,-29.6000,,,
9.075,4.2988,-32.0000,8.1200,153.0000,-16.1000,,,
9.080,4.3086,-35.4000,7.6200,145.0000,-9.3300,,,
9.085,4.2988,-32.1000,3.5500,130.0000,-9.6600,,,
9.090,4.2988,-9.7300,-4.6800,114.0000,-2.7000,,,
9.095,4.3086,-2.3100,-15.3000,104.0000,8.2700,,,
9.100,4.2988,6.3600,-27.6000,88.8000,18.7000,,,
9.105,4.3086,17.3000,-40.7000,73.3000,27.6000,,,
9.110,4.3282,28.3000,-50.1000,62.9000,37.0000,,,
9.115,4.1025,38.7000,-60.2000,56.4000,46.2000,,,
9.120,3.3958,48.4000,-71.5000,46.7000,54.3000,,,
9.125,2.3162,63.1000,-81.7000,34.4000,65.1000,,,
9.130,1.0403,74.6000,-87.2000,27.2000,74.3000,,,
9.135,-0.3592,81.0000,-92.3000,19.6000,84.0000,,,
9.140,-1.7666,89.6000,-96.9000,10.4000,97.3000,,,
9.145,-2.6303,94.6000,-97.9000,6.5400,109.0000,,,
9.150,-2.2573,95.1000,-98.3000,3.4000,123.0000,,,
9.155,-1.2464,98.3000,-97.2000,-1.4400,139.0000,,,
9.160,-0.3572,97.8000,-93.9000,-9.8600,142.0000,,,
9.165,0.3386,92.8000,-87.8000,-27.8000,137.0000,,,
9.170,0.5869,91.0000,-75.9000,-51.2000,133.0000,,,
9.175,0.7695,89.7000,-58.9000,-74.9000,122.0000,,,
9.180,1.5016,87.5000,-44.0000,-94.6000,105.0000,,,
9.185,2.3849,82.8000,-13.1000,-119.0000,93.5000,,,
9.190,2.9444,78.8000,16.7000,-139.0000,85.2000,,,
9.195,3.1701,75.5000,22.2000,-155.0000,65.0000,,,
9.200,2.9542,70.0000,39.9000,-187.0000,46.1000,,,
9.205,2.5714,66.0000,57.7000,-210.0000,44.5000,,,
9.210,2.4831,57.0000,64.6000,-225.0000,36.3000,,,
9.215,2.3261,50.8000,76.3000,-245.0000,19.7000,,,
9.220,1.5998,48.4000,84.6000,-282.0000,11.7000,,,
9.225,0.6114,38.3000,87.3000,-289.0000,-0.1840,,,
9.230,-0.3043,33.7000,90.9000,-294.0000,-17.2000,,,
9.235,-0.8951,34.2000,104.0000,-331.0000,-29.4000,,,
9.240,-0.7538,24.5000,113.0000,-326.0000,-34.9000,,,
9.245,-0.2522,21.0000,116.0000,-327.0000,-42.0000,,,
9.250,0.1826,22.8000,123.0000,-339.0000,-57.8000,,,
9.255,0.9677,17.6000,128.0000,-339.0000,-68.1000,,,
9.260,2.5223,17.2000,129.0000,-342.0000,-78.0000,,,
9.265,4.2497,20.1000,127.0000,-335.0000,-107.0000,,,
9.270,5.3784,19.6000,127.0000,-338.0000,-121.0000,,,
9.275,6.2617,22.8000,125.0000,-302.0000,-139.0000,,,
9.280,7.2726,26.6000,118.0000,-270.0000,-173.0000,,,
9.285,8.0185,27.6000,114.0000,-270.0000,-190.0000,,,
9.290,8.2050,33.3000,107.0000,-209.0000,-217.0000,,,
9.295,8.1853,37.5000,98.6000,-161.0000,-233.0000,,,
9.300,8.2442,39.8000,93.3000,-135.0000,-241.0000,,,
9.305,7.8124,43.1000,90.0000,-97.2000,-259.0000,,,
9.310,6.3206,44.1000,90.4000,-62.3000,-271.0000,,,
9.315,4.7306,44.6000,91.3000,-29.6000,-288.0000,,,
9.320,4.0142,43.9000,93.5000,-5.0700,-300.0000,,,
9.325,3.1505,41.5000,97.1000,28.5000,-311.0000,,,
9.330,1.1679,42.7000,101.0000,52.1000,-330.0000,,,
9.335,-1.1090,36.4000,106.0000,74.2000,-335.0000,,,
9.340,-3.0523,26.9000,107.0000,104.0000,-337.0000,,,
9.345,-4.6914,26.6000,111.0000,121.0000,-352.0000,,,
9.350,-5.8593,22.3000,118.0000,120.0000,-365.0000,,,
9.355,-7.0174,15.7000,125.0000,123.0000,-373.0000,,,
9.360,-8.7153,16.0000,134.0000,129.0000,-374.0000,,,
9.365,-9.9127,13.9000,143.0000,115.0000,-377.0000,,,
9.370,-9.6673,12.0000,152.0000,82.8000,-378.0000,,,
9.375,-8.6368,14.7000,158.0000,55.4000,-375.0000,,,
9.380,-7.7829,14.1000,162.0000,32.2000,-369.0000,,,
9.385,-6.8898,14.8000,164.0000,7.6100,-358.0000,,,
9.390,-5.8986,18.5000,162.0000,-10.6000,-343.0000,,,
9.395,-4.8778,19.0000,160.0000,-21.5000,-317.0000,,,
9.400,-3.5725,20.7000,157.0000,-40.2000,-280.0000,,,
9.405,-2.4340,23.0000,154.0000,-66.0000,-247.0000,,,
9.410,-2.1396,21.6000,149.0000,-76.4000,-214.0000,,,
9.415,-2.1985,21.8000,145.0000,-86.1000,-180.0000,,,
9.420,-2.1396,18.7000,143.0000,-101.0000,-144.0000,,,
9.425,-2.4536,14.4000,139.0000,-112.0000,-103.0000,,,
9.430,-3.5627,11.9000,136.0000,-122.0000,-75.8000,,,
9.435,-4.8975,5.6400,134.0000,-128.0000,-45.1000,,,
9.440,-5.9378,0.1000,130.0000,-134.0000,1.1600,,,
9.445,-6.6641,-7.1000,125.0000,-137.0000,36.5000,,,
9.450,-6.8996,-15.0000,118.0000,-140.0000,71.7000,,,
9.455,-6.8800,-20.4000,112.0000,-138.0000,102.0000,,,
9.460,-6.9487,-32.8000,107.0000,-130.0000,129.0000,,,
9.465,-6.7426,-46.4000,96.9000,-124.0000,155.0000,,,
9.470,-5.9574,-55.3000,88.6000,-118.0000,181.0000,,,
9.475,-5.4275,-64.6000,81.8000,-116.0000,199.0000,,,
9.480,-5.9673,-73.9000,75.8000,-116.0000,205.0000,,,
9.485,-7.1843,-84.4000,72.7000,-114.0000,210.0000,,,
9.490,-8.7546,-91.8000,67.3000,-110.0000,214.0000,,,
9.495,-10.2071,-102.0000,61.7000,-109.0000,209.0000,,,
9.500,-10.6979,-113.0000,56.0000,-105.0000,198.0000,,,
9.505,-10.5997,-120.0000,47.9000,-101.0000,193.0000,,,
9.510,-10.6979,-126.0000,42.8000,-97.8000,178.0000,,,
9.515,-10.2071,-132.0000,38.7000,-92.5000,147.0000,,,
9.520,-8.8037,-136.0000,33.2000,-88.3000,128.0000,,,
9.525,-6.8800,-142.0000,28.0000,-83.7000,117.0000,,,
9.530,-5.0054,-146.0000,23.5000,-74.4000,105.0000,,,
9.535,-3.4645,-147.0000,15.3000,-63.1000,89.0000,,,
9.540,-2.6401,-152.0000,7.3000,-54.9000,75.6000,,,
9.545,-2.3064,-154.0000,2.8400,-44.4000,70.2000,,,
9.550,-2.1788,-156.0000,-1.4500,-36.1000,48.6000,,,
9.555,-2.1494,-161.0000,-2.7300,-33.7000,24.8000,,,
9.560,-2.1298,-164.0000,-5.9400,-30.5000,15.2000,,,
9.565,-2.1592,-168.0000,-9.0800,-24.5000,-6.7300,,,
9.570,-2.1788,-172.0000,-10.9000,-19.3000,-28.4000,,,
9.575,-2.1298,-173.0000,-13.5000,-7.7900,-29.6000,,,
9.580,-2.1298,-177.0000,-16.0000,10.9000,-38.7000,,,
9.585,-2.2770,-178.0000,-18.5000,17.2000,-54.6000,,,
9.590,-2.6205,-180.0000,-18.4000,26.1000,-58.2000,,,
9.595,-2.9836,-182.0000,-15.7000,49.7000,-63.5000,,,
9.600,-3.1308,-180.0000,-11.2000,66.8000,-69.0000,,,
9.605,-3.0425,-178.0000,-5.8400,74.3000,-68.5000,,,
9.610,-2.6597,-178.0000,-0.1590,83.1000,-65.8000,,,
9.615,-2.2672,-174.0000,7.1300,89.5000,-64.8000,,,
9.620,-2.1886,-168.0000,15.9000,97.3000,-62.2000,,,
9.625,-2.5420,-159.0000,24.3000,111.0000,-61.1000,,,
9.630,-3.5725,-147.0000,26.9000,134.0000,-62.3000,,,
9.635,-4.8975,-134.0000,26.3000,151.0000,-63.3000,,,
9.640,-5.9476,-114.0000,28.1000,154.0000,-45.4000,,,
9.645,-6.8506,-86.9000,19.1000,170.0000,-22.5000,,,
9.650,-7.8418,-61.6000,-8.7200,177.0000,-15.9000,,,
9.655,-8.3620,-37.9000,-29.8000,186.0000,-8.3800,,,
9.660,-7.8615,-5.3600,-45.5000,195.0000,4.2000,,,
9.665,-6.6739,23.1000,-67.9000,151.0000,32.6000,,,
9.670,-5.1134,39.4000,-84.5000,146.0000,37.4000,,,
9.675,-2.9934,66.0000,-108.0000,165.0000,24.5000,,,
9.680,-0.3720,84.8000,-127.0000,143.0000,28.8000,,,
9.685,1.9727,100.0000,-140.0000,139.0000,40.2000,,,
9.690,3.3566,117.0000,-154.0000,135.0000,46.6000,,,
9.695,4.3282,126.0000,-163.0000,134.0000,39.5000,,,
9.700,5.6924,143.0000,-169.0000,136.0000,42.2000,,,
9.705,6.9095,156.0000,-168.0000,132.0000,52.4000,,,
9.710,7.4983,166.0000,-166.0000,131.0000,64.9000,,,
9.715,8.2737,181.0000,-160.0000,128.0000,75.1000,,,
9.720,9.9127,193.0000,-150.0000,122.0000,82.6000,,,
9.725,11.6793,207.0000,-135.0000,119.0000,95.7000,,,
9.730,13.1515,224.0000,-119.0000,115.0000,109.0000,,,
9.735,14.3293,239.0000,-105.0000,109.0000,121.0000,,,
9.740,15.0163,254.0000,-86.7000,105.0000,134.0000,,,
9.745,15.2126,266.0000,-68.5000,98.4000,144.0000,,,
9.750,14.6237,271.0000,-59.8000,93.0000,156.0000,,,
9.755,13.6422,273.0000,-53.1000,86.0000,172.0000,,,
9.760,12.6608,276.0000,-49.6000,75.9000,181.0000,,,
9.765,11.7775,280.0000,-46.9000,71.3000,180.0000,,,
9.770,10.7960,281.0000,-39.8000,62.9000,183.0000,,,
9.775,9.7066,282.0000,-36.0000,55.3000,192.0000,,,
9.780,8.0774,282.0000,-32.1000,48.0000,196.0000,,,
9.785,5.8397,277.0000,-28.1000,31.4000,195.0000,,,
9.790,2.9247,273.0000,-26.5000,21.0000,190.0000,,,
9.795,-0.8244,267.0000,-25.1000,4.8500,185.0000,,,
9.800,-5.5256,256.0000,-26.9000,-19.2000,176.0000,,,
9.805,-9.5496,246.0000,-30.0000,-32.2000,164.0000,,,
9.810,-10.7960,236.0000,-32.8000,-45.0000,149.0000,,,
9.815,-10.5997,224.0000,-44.3000,-67.6000,128.0000,,,
9.820,-10.7960,213.0000,-57.0000,-89.1000,110.0000,,,
9.825,-10.2071,195.0000,-65.5000,-96.2000,98.2000,,,
9.830,-7.9400,180.0000,-74.6000,-113.0000,81.9000,,,
9.835,-5.0741,169.0000,-83.3000,-145.0000,60.5000,,,
9.840,-2.3261,147.0000,-87.2000,-155.0000,41.9000,,,
9.845,0.2807,134.0000,-87.1000,-163.0000,32.9000,,,
9.850,2.4438,123.0000,-90.1000,-185.0000,22.8000,,,
9.855,3.7393,106.0000,-91.9000,-193.0000,5.9100,,,
9.860,3.8669,89.1000,-89.9000,-198.0000,-3.6600,,,
9.865,3.1603,72.3000,-86.1000,-205.0000,-13.9000,,,
9.870,2.0120,62.2000,-83.6000,-208.0000,-30.5000,,,
9.875,0.6046,41.4000,-81.7000,-214.0000,-41.8000,,,
9.880,-0.7763,23.5000,-74.2000,-215.0000,-51.5000,,,
9.885,-2.4046,17.0000,-68.0000,-217.0000,-63.7000,,,
9.890,-4.5736,0.9590,-66.0000,-219.0000,-73.7000,,,
9.895,-6.3991,-11.3000,-61.1000,-218.0000,-83.1000,,,
9.900,-6.9193,-17.9000,-59.1000,-214.0000,-91.3000,,,
9.905,-6.8407,-28.3000,-59.2000,-209.0000,-97.4000,,,
9.910,-6.9585,-35.0000,-56.1000,-205.0000,-106.0000,,,
9.915,-6.9585,-40.0000,-53.6000,-195.0000,-112.0000,,,
9.920,-6.8800,-47.1000,-53.2000,-183.0000,-115.0000,,,
9.925,-6.9291,-53.9000,-54.9000,-174.0000,-119.0000,,,
9.930,-6.9585,-58.4000,-57.2000,-156.0000,-120.0000,,,
9.935,-6.7230,-65.2000,-57.9000,-138.0000,-117.0000,,,
9.940,-5.9869,-70.2000,-58.8000,-118.0000,-111.0000,,,
9.945,-5.0152,-73.6000,-61.0000,-96.8000,-102.0000,,,
9.950,-4.1221,-82.0000,-60.3000,-77.7000,-93.5000,,,
9.955,-3.3173,-89.0000,-56.7000,-55.8000,-81.6000,,,
9.960,-2.6794,-95.9000,-53.6000,-38.1000,-65.9000,,,
9.965,-2.4046,-105.0000,-49.4000,-24.2000,-54.7000,,,
9.970,-2.6597,-111.0000,-42.5000,-4.6200,-38.7000,,,
9.975,-3.2290,-118.0000,-38.2000,12.4000,-17.7000,,,
9.980,-4.0142,-124.0000,-37.1000,28.7000,-8.8400,,,
9.985,-5.3980,-130.0000,-37.0000,41.9000,1.2200,,,
9.990,-7.7633,-135.0000,-36.7000,51.6000,20.4000,,,
9.995,-10.2071,-136.0000,-37.5000,69.9000,31.7000,,,
10.000,-11.4830,-139.0000,-40.1000,85.9000,37.8000,,,
10.005,-12.5626,-137.0000,-41.8000,97.3000,44.6000,,,
10.010,-14.3293,-130.0000,-46.4000,110.0000,49.4000,,,
10.015,-16.0959,-125.0000,-51.7000,118.0000,53.6000,,,
10.020,-17.1755,-112.0000,-55.4000,123.0000,58.6000,,,
10.025,-17.8625,-103.0000,-59.6000,125.0000,65.2000,,,
10.030,-18.1569,-95.5000,-61.5000,125.0000,70.9000,,,
10.035,-18.0588,-84.3000,-63.3000,125.0000,75.2000,,,
10.040,-18.1569,-74.2000,-65.4000,124.0000,82.2000,,,
10.045,-18.1569,-64.3000,-65.5000,119.0000,88.2000,,,
10.050,-18.1569,-59.2000,-62.8000,117.0000,93.5000,,,
10.055,-17.7644,-54.7000,-58.4000,113.0000,98.9000,,,
10.060,-16.2922,-46.4000,-50.5000,110.0000,100.0000,,,
10.065,-14.6237,-38.8000,-38.7000,110.0000,103.0000,,,
10.070,-13.5441,-29.5000,-23.6000,111.0000,108.0000,,,
10.075,-12.6608,-19.2000,-3.7200,113.0000,111.0000,,,
10.080,-11.5812,-9.0100,15.6000,113.0000,113.0000,,,
10.085,-10.8942,-0.5960,30.2000,114.0000,114.0000,,,
10.090,-10.6979,5.1100,43.8000,117.0000,115.0000,,,
10.095,-10.6979,9.8500,58.1000,121.0000,116.0000,,,
10.100,-10.6979,11.1000,69.3000,126.0000,113.0000,,,
10.105,-10.6979,14.5000,77.8000,130.0000,114.0000,,,
10.110,-10.6979,14.9000,86.2000,132.0000,115.0000,,,
10.115,-10.3053,12.2000,93.3000,135.0000,111.0000,,,
10.120,-8.8724,10.9000,99.2000,141.0000,108.0000,,,
10.125,-6.7524,7.6300,104.0000,143.0000,107.0000,,,
10.130,-4.2104,0.5190,106.0000,144.0000,102.0000,,,
10.135,-1.7862,-7.1100,110.0000,147.0000,100.0000,,,
10.140,-0.4014,-13.0000,113.0000,148.0000,99.5000,,,
10.145,0.6723,-29.9000,116.0000,143.0000,95.9000,,,
10.150,2.4046,-40.5000,118.0000,138.0000,90.8000,,,
10.155,3.8964,-48.9000,123.0000,129.0000,84.8000,,,
10.160,4.2988,-67.6000,128.0000,120.0000,78.5000,,,
10.165,4.0240,-73.5000,136.0000,110.0000,70.8000,,,
10.170,3.3762,-84.0000,142.0000,99.5000,60.2000,,,
10.175,2.4144,-95.3000,148.0000,94.2000,48.0000,,,
10.180,1.4427,-97.3000,159.0000,85.2000,39.5000,,,
10.185,0.9363,-102.0000,165.0000,76.8000,33.8000,,,
10.190,1.4133,-104.0000,172.0000,76.6000,24.4000,,,
10.195,2.4144,-105.0000,181.0000,73.3000,17.4000,,,
10.200,3.3173,-106.0000,188.0000,71.3000,13.7000,,,
10.205,4.2104,-105.0000,189.0000,76.0000,8.8500,,,
10.210,5.1821,-104.0000,195.0000,78.9000,3.6100,,,
10.215,5.9378,-102.0000,198.0000,82.5000,-1.3500,,,
10.220,6.1439,-92.4000,188.0000,89.1000,-3.6300,,,
10.225,5.8887,-80.1000,185.0000,95.3000,-5.7300,,,
10.230,5.2312,-69.1000,185.0000,99.5000,-7.6200,,,
10.235,4.4853,-60.9000,174.0000,103.0000,-6.7100,,,
10.240,4.2791,-60.4000,166.0000,106.0000,-4.5500,,,
10.245,4.2791,-55.4000,163.0000,110.0000,-1.4300,,,
10.250,4.2497,-52.3000,154.0000,112.0000,2.3900,,,
10.255,4.2791,-55.4000,143.0000,114.0000,6.7600,,,
10.260,4.3086,-57.7000,113.0000,116.0000,11.7000,,,
10.265,4.0632,-61.1000,96.1000,115.0000,17.6000,,,
10.270,3.3468,-64.8000,87.1000,113.0000,23.4000,,,
